Frequency [Hz]	Re(Zxdip) [Ohm/m]	Im(Zxdip) [Ohm/m]
1.22410000e+10 5.53547314e+04 5.53362397e+04
1.23405000e+10 5.51316519e+04 5.51128427e+04
1.24400000e+10 5.49112589e+04 5.48921319e+04
1.25395000e+10 5.46934991e+04 5.46740539e+04
1.25892541e+10 5.45855814e+04 5.45659770e+04
1.26390000e+10 5.44783204e+04 5.44585567e+04
1.27385000e+10 5.42656725e+04 5.42455899e+04
1.28380000e+10 5.40555061e+04 5.40351043e+04
1.29375000e+10 5.38477736e+04 5.38270521e+04
1.30370000e+10 5.36424282e+04 5.36213868e+04
1.31365000e+10 5.34394249e+04 5.34180632e+04
1.32360000e+10 5.32387194e+04 5.32170370e+04
1.33355000e+10 5.30402688e+04 5.30182655e+04
1.34350000e+10 5.28440314e+04 5.28217067e+04
1.35345000e+10 5.26499663e+04 5.26273199e+04
1.36340000e+10 5.24580338e+04 5.24350654e+04
1.37335000e+10 5.22681953e+04 5.22449046e+04
1.38330000e+10 5.20804131e+04 5.20567996e+04
1.39325000e+10 5.18946503e+04 5.18707138e+04
1.40320000e+10 5.17108711e+04 5.16866112e+04
1.41253754e+10 5.15401772e+04 5.15156135e+04
1.41315000e+10 5.15290406e+04 5.15044570e+04
1.42310000e+10 5.13491245e+04 5.13242169e+04
1.43305000e+10 5.11710897e+04 5.11458577e+04
1.44300000e+10 5.09949036e+04 5.09693469e+04
1.45295000e+10 5.08205345e+04 5.07946528e+04
1.46290000e+10 5.06479515e+04 5.06217445e+04
1.47285000e+10 5.04771244e+04 5.04505917e+04
1.48280000e+10 5.03080237e+04 5.02811650e+04
1.49275000e+10 5.01406205e+04 5.01134355e+04
1.50270000e+10 4.99748867e+04 4.99473751e+04
1.51265000e+10 4.98107948e+04 4.97829563e+04
1.52260000e+10 4.96483180e+04 4.96201522e+04
1.53255000e+10 4.94874299e+04 4.94589367e+04
1.54250000e+10 4.93281050e+04 4.92992839e+04
1.55245000e+10 4.91703181e+04 4.91411689e+04
1.56240000e+10 4.90140448e+04 4.89845671e+04
1.57235000e+10 4.88592610e+04 4.88294545e+04
1.58230000e+10 4.87059432e+04 4.86758077e+04
1.58489319e+10 4.86662232e+04 4.86360018e+04
1.59225000e+10 4.85540687e+04 4.85236037e+04
1.60220000e+10 4.84036148e+04 4.83728202e+04
1.61215000e+10 4.82545597e+04 4.82234351e+04
1.62210000e+10 4.81068818e+04 4.80754270e+04
1.63205000e+10 4.79605602e+04 4.79287749e+04
1.64200000e+10 4.78155743e+04 4.77834582e+04
1.65195000e+10 4.76719039e+04 4.76394567e+04
1.66190000e+10 4.75295293e+04 4.74967507e+04
1.67185000e+10 4.73884313e+04 4.73553210e+04
1.68180000e+10 4.72485908e+04 4.72151485e+04
1.69175000e+10 4.71099894e+04 4.70762149e+04
1.70170000e+10 4.69726090e+04 4.69385019e+04
1.71165000e+10 4.68364317e+04 4.68019919e+04
1.72160000e+10 4.67014402e+04 4.66666673e+04
1.73155000e+10 4.65676175e+04 4.65325112e+04
1.74150000e+10 4.64349467e+04 4.63995067e+04
1.75145000e+10 4.63034115e+04 4.62676377e+04
1.76140000e+10 4.61729959e+04 4.61368879e+04
1.77135000e+10 4.60436841e+04 4.60072416e+04
1.77827941e+10 4.59542722e+04 4.59175966e+04
1.78130000e+10 4.59154606e+04 4.58786835e+04
1.79125000e+10 4.57883104e+04 4.57511983e+04
1.80120000e+10 4.56622187e+04 4.56247713e+04
1.81115000e+10 4.55371707e+04 4.54993878e+04
1.82110000e+10 4.54131523e+04 4.53750337e+04
1.83105000e+10 4.52901495e+04 4.52516949e+04
1.84100000e+10 4.51681485e+04 4.51293576e+04
1.85095000e+10 4.50471359e+04 4.50080084e+04
1.86090000e+10 4.49270983e+04 4.48876341e+04
1.87085000e+10 4.48080229e+04 4.47682216e+04
1.88080000e+10 4.46898969e+04 4.46497583e+04
1.89075000e+10 4.45727078e+04 4.45322317e+04
1.90070000e+10 4.44564433e+04 4.44156294e+04
1.91065000e+10 4.43410913e+04 4.42999394e+04
1.92060000e+10 4.42266401e+04 4.41851499e+04
1.93055000e+10 4.41130780e+04 4.40712492e+04
1.94050000e+10 4.40003936e+04 4.39582260e+04
1.95045000e+10 4.38885756e+04 4.38460690e+04
1.96040000e+10 4.37776132e+04 4.37347673e+04
1.97035000e+10 4.36674954e+04 4.36243100e+04
1.98030000e+10 4.35582116e+04 4.35146865e+04
1.99025000e+10 4.34497515e+04 4.34058864e+04
1.99526231e+10 4.33954234e+04 4.33513869e+04
2.00020000e+10 4.33421047e+04 4.32978994e+04
2.01015000e+10 4.32352612e+04 4.31907155e+04
2.02010000e+10 4.31292111e+04 4.30843246e+04
2.03005000e+10 4.30239446e+04 4.29787172e+04
2.04000000e+10 4.29194521e+04 4.28738837e+04
2.04995000e+10 4.28157244e+04 4.27698145e+04
2.05990000e+10 4.27127521e+04 4.26665006e+04
2.06985000e+10 4.26105261e+04 4.25639328e+04
2.07980000e+10 4.25090375e+04 4.24621022e+04
2.08975000e+10 4.24082776e+04 4.23609999e+04
2.09970000e+10 4.23082376e+04 4.22606174e+04
2.10965000e+10 4.22089090e+04 4.21609462e+04
2.11960000e+10 4.21102837e+04 4.20619778e+04
2.12955000e+10 4.20123531e+04 4.19637042e+04
2.13950000e+10 4.19151095e+04 4.18661171e+04
2.14945000e+10 4.18185446e+04 4.17692086e+04
2.15940000e+10 4.17226508e+04 4.16729710e+04
2.16935000e+10 4.16274203e+04 4.15773964e+04
2.17930000e+10 4.15328455e+04 4.14824774e+04
2.18925000e+10 4.14389190e+04 4.13882065e+04
2.19920000e+10 4.13456335e+04 4.12945762e+04
2.20915000e+10 4.12529817e+04 4.12015795e+04
2.21910000e+10 4.11609565e+04 4.11092092e+04
2.22905000e+10 4.10695509e+04 4.10174583e+04
2.23872114e+10 4.09812943e+04 4.09288659e+04
2.23900000e+10 4.09787580e+04 4.09263199e+04
2.24895000e+10 4.08885710e+04 4.08357872e+04
2.25890000e+10 4.07989833e+04 4.07458535e+04
2.26885000e+10 4.07099883e+04 4.06565124e+04
2.27880000e+10 4.06215794e+04 4.05677572e+04
2.28875000e+10 4.05337504e+04 4.04795816e+04
2.29870000e+10 4.04464950e+04 4.03919794e+04
2.30865000e+10 4.03598068e+04 4.03049443e+04
2.31860000e+10 4.02736800e+04 4.02184703e+04
2.32855000e+10 4.01881084e+04 4.01325514e+04
2.33850000e+10 4.01030862e+04 4.00471816e+04
2.34845000e+10 4.00186075e+04 3.99623552e+04
2.35840000e+10 3.99346666e+04 3.98780663e+04
2.36835000e+10 3.98512578e+04 3.97943094e+04
2.37830000e+10 3.97683756e+04 3.97110788e+04
2.38825000e+10 3.96860144e+04 3.96283691e+04
2.39820000e+10 3.96041689e+04 3.95461749e+04
2.40815000e+10 3.95228338e+04 3.94644909e+04
