7.61231473e-04  -5.39430282e-04  -7.35825391e-06  2.33840227e-04  -1.25583099e-05  -2.09640792e-04  -8.78048617e-09  2.32545743e-03  2.27233363e-03  1.49656162e-01  9.19305422e-04  1.33984867e-07  1.16623736e-07  1.18379368e-02  1.34903451e-07  1.16980201e-07  1.48759901e-01  -3.31709760e-04  1.00000000e+00  9.54494000e-01
7.84299093e-04  -5.66878726e-04  4.93278706e-06  -3.15019951e-04  -9.67883122e-06  -2.09530679e-04  -4.26630905e-08  2.30873415e-03  2.23837794e-03  1.49646961e-01  9.19361985e-04  1.34079549e-07  1.16732442e-07  1.18379373e-02  1.34466975e-07  1.17117959e-07  1.48759907e-01  -3.15956575e-05  1.00000000e+00  9.54482000e-01
8.07366714e-04  -2.24337895e-04  1.34682967e-05  -5.88448286e-04  1.69580102e-06  -2.09275581e-04  -7.65161741e-08  2.26981220e-03  2.23855323e-03  1.49637702e-01  9.19418897e-04  1.35427077e-07  1.17228031e-07  1.18379376e-02  1.36607862e-07  1.17316445e-07  1.48759911e-01  2.92616926e-04  1.00000000e+00  9.54520000e-01
8.30434334e-04  2.48205191e-04  1.28471055e-05  -3.44030218e-04  1.16252320e-05  -2.08875674e-04  -1.10316312e-07  2.33298142e-03  2.29929196e-03  1.49628410e-01  9.19476003e-04  1.35796761e-07  1.18182017e-07  1.18379377e-02  1.36823802e-07  1.18599995e-07  1.48759913e-01  3.48795447e-04  1.00000000e+00  9.54441000e-01
8.53501954e-04  5.37127036e-04  3.89355336e-06  2.06244991e-04  1.13589820e-05  -2.08331236e-04  -1.44040116e-07  2.33250878e-03  2.25268351e-03  1.49619112e-01  9.19533142e-04  1.34914544e-07  1.18409679e-07  1.18379377e-02  1.35192087e-07  1.18893748e-07  1.48759912e-01  9.16986399e-05  1.00000000e+00  9.54524000e-01
8.76569575e-04  4.63343554e-04  -7.16729201e-06  5.77789788e-04  1.04597826e-06  -2.07642641e-04  -1.77664252e-07  2.24970170e-03  2.24379750e-03  1.49609832e-01  9.19590159e-04  1.34550297e-07  1.18701477e-07  1.18379375e-02  1.35629746e-07  1.18757857e-07  1.48759909e-01  -2.43306091e-04  1.00000000e+00  9.54549000e-01
8.99637195e-04  9.27131257e-05  -1.30306006e-05  4.39214867e-04  -1.02788636e-05  -2.06810368e-04  -2.11165452e-07  2.28654614e-03  2.32237018e-03  1.49600597e-01  9.19646894e-04  1.34528643e-07  1.19697715e-07  1.18379371e-02  1.36071074e-07  1.20148485e-07  1.48759904e-01  -3.56891020e-04  1.00000000e+00  9.54590000e-01
9.22704815e-04  -3.18894352e-04  -1.01347762e-05  -9.12383699e-05  -1.25746505e-05  -2.05834992e-04  -2.44520536e-07  2.34683129e-03  2.27152183e-03  1.49591432e-01  9.19703190e-04  1.34257998e-07  1.20114463e-07  1.18379365e-02  1.34750482e-07  1.20699901e-07  1.48759897e-01  -1.52163107e-04  1.00000000e+00  9.54478000e-01
9.45772436e-04  -5.01938781e-04  -8.05095137e-07  -5.45018743e-04  -3.70402326e-06  -2.04717188e-04  -2.77706423e-07  2.28250440e-03  2.24933727e-03  1.49582363e-01  9.19758893e-04  1.34818177e-07  1.20229353e-07  1.18379357e-02  1.35427695e-07  1.20277324e-07  1.48759888e-01  1.84863437e-04  1.00000000e+00  9.54534000e-01
9.68840056e-04  -3.49669346e-04  8.55636061e-06  -5.16654717e-04  8.54959228e-06  -2.03457730e-04  -3.10700150e-07  2.27766534e-03  2.34078050e-03  1.49573415e-01  9.19813848e-04  1.36073938e-07  1.21207139e-07  1.18379348e-02  1.37632784e-07  1.21653382e-07  1.48759876e-01  3.54902174e-04  1.00000000e+00  9.54534000e-01
9.91907677e-04  2.07725699e-05  1.18578801e-05  -2.68429446e-05  1.32891362e-05  -2.02057488e-04  -3.43478888e-07  2.36862365e-03  2.29443741e-03  1.49564612e-01  9.19867903e-04  1.36376849e-07  1.21853573e-07  1.18379337e-02  1.37170644e-07  1.22526025e-07  1.48759863e-01  2.10027536e-04  1.00000000e+00  9.54541000e-01
1.01497530e-03  3.56687471e-04  7.27972396e-06  4.91047233e-04  6.20550994e-06  -2.00517432e-04  -3.76019954e-07  2.32638549e-03  2.25676387e-03  1.49555979e-01  9.19920908e-04  1.35669761e-07  1.21845618e-07  1.18379325e-02  1.35903631e-07  1.21907473e-07  1.48759848e-01  -1.19289417e-04  1.00000000e+00  9.54532000e-01
1.03804292e-03  4.41972105e-04  -1.76412803e-06  5.74246299e-04  -6.48496652e-06  -1.98838628e-04  -4.08300833e-07  2.23293919e-03  2.35438083e-03  1.49547540e-01  9.19972718e-04  1.34941631e-07  1.22743424e-07  1.18379312e-02  1.36434628e-07  1.23148490e-07  1.48759831e-01  -3.41986413e-04  1.00000000e+00  9.54479000e-01
1.06111054e-03  2.35993757e-04  -9.13801754e-06  1.44646793e-04  -1.34846529e-05  -1.97022237e-04  -4.40299187e-07  2.30131240e-03  2.32029955e-03  1.49539317e-01  9.20023189e-04  1.34391059e-07  1.23626401e-07  1.18379298e-02  1.36006718e-07  1.24359394e-07  1.48759813e-01  -2.62523202e-04  1.00000000e+00  9.54349000e-01
1.08417816e-03  -1.09919882e-04  -1.01421982e-05  -4.17587429e-04  -8.48144049e-06  -1.95069515e-04  -4.71992875e-07  2.35307625e-03  2.26746157e-03  1.49531335e-01  9.20072181e-04  1.34428715e-07  1.23569541e-07  1.18379282e-02  1.34782449e-07  1.23666560e-07  1.48759794e-01  4.87039839e-05  1.00000000e+00  9.54331000e-01
1.10724578e-03  -3.62401503e-04  -4.50218646e-06  -6.10436280e-04  4.14741864e-06  -1.92981815e-04  -5.03359966e-07  2.27560883e-03  2.36366148e-03  1.49523615e-01  9.20119560e-04  1.35463174e-07  1.24332817e-07  1.18379266e-02  1.36217782e-07  1.24669650e-07  1.48759773e-01  3.17748910e-04  1.00000000e+00  9.54351000e-01
1.13031340e-03  -3.63341171e-04  3.70434916e-06  -2.58592276e-04  1.31604469e-05  -1.90760581e-04  -5.34378756e-07  2.28832082e-03  2.34747685e-03  1.49516179e-01  9.20165194e-04  1.36528282e-07  1.25425072e-07  1.18379250e-02  1.38154917e-07  1.26185763e-07  1.48759752e-01  3.07149138e-04  1.00000000e+00  9.54379000e-01
1.15338102e-03  -1.28597176e-04  8.97140545e-06  3.27111288e-04  1.04653097e-05  -1.88407349e-04  -5.65027781e-07  2.37744392e-03  2.28247137e-03  1.49509047e-01  9.20208958e-04  1.36787702e-07  1.25405177e-07  1.18379233e-02  1.37471091e-07  1.25556853e-07  1.48759731e-01  2.45606366e-05  1.00000000e+00  9.54410000e-01
1.17644864e-03  1.73260982e-04  8.05546797e-06  6.24326461e-04  -1.61202879e-06  -1.85923748e-04  -5.95285833e-07  2.32532388e-03  2.36971755e-03  1.49502238e-01  9.20250730e-04  1.36488761e-07  1.25997489e-07  1.18379215e-02  1.36776657e-07  1.26254425e-07  1.48759709e-01  -2.82287555e-04  1.00000000e+00  9.54366000e-01
1.19951626e-03  3.41077047e-04  1.96243579e-06  3.65069337e-04  -1.23333229e-05  -1.83311497e-04  -6.25131976e-07  2.24403725e-03  2.37410101e-03  1.49495773e-01  9.20290395e-04  1.35631468e-07  1.27241300e-07  1.18379198e-02  1.37102353e-07  1.27994696e-07  1.48759687e-01  -3.41753620e-04  1.00000000e+00  9.54372000e-01
1.22258388e-03  2.75077853e-04  -4.97834978e-06  -2.22776548e-04  -1.20975258e-05  -1.80572403e-04  -6.54545558e-07  2.30420578e-03  2.30229391e-03  1.49489668e-01  9.20327844e-04  1.34539856e-07  1.27344018e-07  1.18379181e-02  1.35966115e-07  1.27565045e-07  1.48759666e-01  -9.80784542e-05  1.00000000e+00  9.54467000e-01
1.24565150e-03  3.55882172e-05  -8.16996272e-06  -6.15705324e-04  -1.03577499e-06  -1.77708362e-04  -6.83506225e-07  2.33921488e-03  2.37402095e-03  1.49483941e-01  9.20362974e-04  1.34625227e-07  1.27750443e-07  1.18379164e-02  1.35037348e-07  1.27932169e-07  1.48759644e-01  2.36150996e-04  1.00000000e+00  9.54444000e-01
1.26871912e-03  -2.07734116e-04  -5.79362231e-06  -4.60533179e-04  1.10374172e-05  -1.74721355e-04  -7.11993938e-07  2.28505313e-03  2.39837516e-03  1.49478607e-01  9.20395687e-04  1.35964383e-07  1.29068905e-07  1.18379147e-02  1.36771209e-07  1.29779911e-07  1.48759624e-01  3.64579104e-04  1.00000000e+00  9.54487000e-01
1.29178674e-03  -2.95415693e-04  1.79491714e-07  1.08340148e-04  1.33269242e-05  -1.71613448e-04  -7.39988985e-07  2.30722850e-03  2.32681884e-03  1.49473682e-01  9.20425893e-04  1.36909489e-07  1.29366194e-07  1.18379132e-02  1.38227035e-07  1.29662793e-07  1.48759604e-01  1.69391102e-04  1.00000000e+00  9.54499000e-01
1.31485436e-03  -1.82671360e-04  5.55171748e-06  5.85027508e-04  3.70226425e-06  -1.68386794e-04  -7.67471995e-07  2.36373524e-03  2.37834209e-03  1.49469179e-01  9.20453509e-04  1.37126957e-07  1.29602914e-07  1.18379117e-02  1.37706014e-07  1.29728211e-07  1.48759586e-01  -1.80367268e-04  1.00000000e+00  9.54536000e-01
1.33792198e-03  3.95616679e-05  6.83512588e-06  5.41591889e-04  -9.32267561e-06  -1.65043624e-04  -7.94423951e-07  2.32065814e-03  2.41885071e-03  1.49465110e-01  9.20478458e-04  1.37178828e-07  1.30905486e-07  1.18379103e-02  1.37632772e-07  1.31542187e-07  1.48759569e-01  -3.74400298e-04  1.00000000e+00  9.54573000e-01
1.36098960e-03  2.15385407e-04  3.51542665e-06  1.20304006e-05  -1.41109600e-05  -1.61586251e-04  -8.20826203e-07  2.27652184e-03  2.35526530e-03  1.49461487e-01  9.20500673e-04  1.36423151e-07  1.31446107e-07  1.18379091e-02  1.37599543e-07  1.31813121e-07  1.48759553e-01  -2.36091719e-04  1.00000000e+00  9.54552000e-01
1.38405722e-03  2.32847570e-04  -1.82452814e-06  -5.33417390e-04  -6.29041174e-06  -1.58017069e-04  -8.46660482e-07  2.30667925e-03  2.38448623e-03  1.49458320e-01  9.20520091e-04  1.35012730e-07  1.31555474e-07  1.18379080e-02  1.36033726e-07  1.31653570e-07  1.48759539e-01  1.16464661e-04  1.00000000e+00  9.54585000e-01
1.40712484e-03  9.51836429e-05  -5.46442932e-06  -6.05272250e-04  7.25197157e-06  -1.54338546e-04  -8.71908913e-07  2.31038837e-03  2.43462719e-03  1.49455618e-01  9.20536659e-04  1.34849926e-07  1.32753292e-07  1.18379070e-02  1.35472196e-07  1.33290395e-07  1.48759527e-01  3.70529739e-04  1.00000000e+00  9.54581000e-01
1.43019246e-03  -9.09105561e-05  -5.12964580e-06  -1.34008577e-04  1.44198821e-05  -1.50553228e-04  -8.96554024e-07  2.29707231e-03  2.38631019e-03  1.49453388e-01  9.20550331e-04  1.36122124e-07  1.33553678e-07  1.18379062e-02  1.37071029e-07  1.33974598e-07  1.48759517e-01  2.95853757e-04  1.00000000e+00  9.54544000e-01
1.45326008e-03  -1.96069731e-04  -1.41127028e-06  4.62528719e-04  8.70493642e-06  -1.46663735e-04  -9.20578762e-07  2.33223369e-03  2.39403960e-03  1.49451637e-01  9.20561070e-04  1.37042508e-07  1.33601090e-07  1.18379056e-02  1.37952839e-07  1.33707447e-07  1.48759509e-01  -4.63892647e-05  1.00000000e+00  9.54543000e-01
1.47632770e-03  -1.57924451e-04  2.86640801e-06  6.48988682e-04  -4.89776119e-06  -1.42672757e-04  -9.43966503e-07  2.34238425e-03  2.44552793e-03  1.49450368e-01  9.20568846e-04  1.37312594e-07  1.34617996e-07  1.18379051e-02  1.37816736e-07  1.35041626e-07  1.48759503e-01  -3.52800599e-04  1.00000000e+00  9.54643000e-01
1.49939533e-03  -1.76686684e-05  4.75207279e-06  2.53107642e-04  -1.42359299e-05  -1.38583057e-04  -9.66701064e-07  2.30861748e-03  2.41826356e-03  1.49449587e-01  9.20573638e-04  1.37511160e-07  1.35657611e-07  1.18379048e-02  1.38279420e-07  1.36108116e-07  1.48759499e-01  -3.46514863e-04  1.00000000e+00  9.54542000e-01
1.52246295e-03  1.17545119e-04  3.19784009e-06  -3.74618673e-04  -1.08531010e-05  -1.34397463e-04  -9.88766714e-07  2.31174526e-03  2.40814885e-03  1.49449294e-01  9.20575431e-04  1.36937424e-07  1.35723808e-07  1.18379047e-02  1.37897995e-07  1.35876169e-07  1.48759498e-01  -2.75869408e-05  1.00000000e+00  9.54479000e-01
1.54553057e-03  1.54934468e-04  -3.74261926e-07  -6.70721167e-04  2.34203896e-06  -1.30118873e-04  -1.01014818e-06  2.31599821e-03  2.45214860e-03  1.49449491e-01  9.20574223e-04  1.35592087e-07  1.36507618e-07  1.18379048e-02  1.36236010e-07  1.36819701e-07  1.48759499e-01  3.21572477e-04  1.00000000e+00  9.54503000e-01
1.56859819e-03  7.96652022e-05  -3.27168261e-06  -3.64921039e-04  1.35553210e-05  -1.25750247e-04  -1.03083068e-06  2.28256426e-03  2.44928947e-03  1.49450178e-01  9.20570015e-04  1.35130046e-07  1.37732251e-07  1.18379050e-02  1.36007366e-07  1.38185037e-07  1.48759502e-01  3.86113040e-04  1.00000000e+00  9.54475000e-01
1.59166581e-03  -4.18109576e-05  -3.52868881e-06  2.72476840e-04  1.26502401e-05  -1.21294608e-04  -1.05079989e-06  2.30092653e-03  2.42736515e-03  1.49451351e-01  9.20562819e-04  1.35941334e-07  1.37902067e-07  1.18379055e-02  1.37146519e-07  1.38135960e-07  1.48759507e-01  1.02887363e-04  1.00000000e+00  9.54461000e-01
1.61473343e-03  -1.16625854e-04  -1.23910016e-06  6.69164231e-04  3.27199031e-07  -1.16755038e-04  -1.07004200e-06  2.35137656e-03  2.45579774e-03  1.49453009e-01  9.20552655e-04  1.36796066e-07  1.38433512e-07  1.18379061e-02  1.37468148e-07  1.38653353e-07  1.48759515e-01  -2.77752065e-04  1.00000000e+00  9.54476000e-01
1.63780105e-03  -9.51888209e-05  1.67705282e-06  4.65303463e-04  -1.23901423e-05  -1.12134680e-04  -1.08854368e-06  2.32708400e-03  2.47769741e-03  1.49455146e-01  9.20539552e-04  1.37273763e-07  1.39762068e-07  1.18379069e-02  1.37754171e-07  1.40191739e-07  1.48759525e-01  -4.13073422e-04  1.00000000e+00  9.54436000e-01
1.66086867e-03  -4.04102681e-06  3.01172897e-06  -1.59331113e-04  -1.40234686e-05  -1.07436729e-04  -1.10629215e-06  2.29612695e-03  2.45151398e-03  1.49457757e-01  9.20523545e-04  1.37498985e-07  1.40112611e-07  1.18379078e-02  1.38563279e-07  1.40455961e-07  1.48759537e-01  -1.76844830e-04  1.00000000e+00  9.54383000e-01
1.68393629e-03  7.98381981e-05  1.91263418e-06  -6.43793989e-04  -3.01918104e-06  -1.02664438e-04  -1.12327512e-06  2.33276666e-03  2.45831715e-03  1.49460834e-01  9.20504679e-04  1.37047923e-07  1.40410618e-07  1.18379089e-02  1.37966271e-07  1.40572058e-07  1.48759550e-01  2.22663104e-04  1.00000000e+00  9.54393000e-01
1.70700391e-03  9.10072840e-05  -5.71548789e-07  -5.50540467e-04  1.07682133e-05  -9.78211075e-05  -1.13948083e-06  2.32731824e-03  2.50217900e-03  1.49464369e-01  9.20483005e-04  1.36076993e-07  1.41745158e-07  1.18379101e-02  1.36524911e-07  1.42131426e-07  1.48759565e-01  4.26167589e-04  1.00000000e+00  9.54325000e-01
1.73007153e-03  2.53969055e-05  -2.39908153e-06  3.87322253e-05  1.49148504e-05  -9.29100896e-05  -1.15489808e-06  2.27134935e-03  2.47972334e-03  1.49468351e-01  9.20458583e-04  1.35529622e-07  1.42335473e-07  1.18379114e-02  1.36530075e-07  1.42802873e-07  1.48759582e-01  2.46792511e-04  1.00000000e+00  9.54382000e-01
